Metadata:
title: London Average Air Quality Levels
summary: The data shows roadside and background average readings for Nitric Oxide, Nitrogen Dioxide, Oxides of Nitrogen, Ozone, Particulate Matter (PM10 and PM2.5), and Sulphur Dioxide. Measured in Micrograms per Cubic Meter of Air (ug/m3). The spreadsheet shows which Index level each reading falls in, and contains charts showing pollutant levels by time of day per month.



Trend graphs of Nitrogen Dioxide and Particulate Matter PM2.5 are on the London Dashboard.



Link to GLA Air Quality page
links: https://data.london.gov.uk/download/london-average-air-quality-levels/576175f3-b515-4c77-a6a2-6e222a3e5340/air-quality-london-time-of-day.csv
name: 576175f3-b515-4c77-a6a2-6e222a3e5340
publisher: King'S College London
topic: Air-Pollution, Air-Quality, Aq, Daily, Emissions, Hourly, Index, Levels, Monitoring, Nitrogen-Dioxide, No, No2, Nox, O3, Particulate-Matter, Pm10, Pm25, Pollution, So2
format: Csv

Month (text),GMT,London Mean Roadside:Nitric Oxide (ug/m3),London Mean Roadside:Nitrogen Dioxide (ug/m3),London Mean Roadside:Oxides of Nitrogen (ug/m3),London Mean Roadside:Ozone (ug/m3),London Mean Roadside:PM10 Particulate (ug/m3),London Mean Roadside:PM2.5 Particulate (ug/m3),London Mean Roadside:Sulphur Dioxide (ug/m3),London Mean Background:Nitric Oxide (ug/m3),London Mean Background:Nitrogen Dioxide (ug/m3),London Mean Background:Oxides of Nitrogen (ug/m3),London Mean Background:Ozone (ug/m3),London Mean Background:PM10 Particulate (ug/m3),London Mean Background:PM2.5 Particulate (ug/m3),London Mean Background:Sulphur Dioxide (ug/m3)
Mar-12,13:00,105.9,69.6,175.5,30.3,42.7,27.5,3.8,25.9,36.6,62.5,45.4,34.7,26,5.8
Mar-12,14:00,103.1,70.0,173.0,31.7,42.0,27.0,3.6,22.9,36.4,59.3,47.2,34.3,25.1,5.3
Mar-12,15:00,101.4,71.4,172.8,31.6,41.6,26.7,3.4,20.4,37.2,57.5,47.5,33.5,24,4.8
Mar-12,16:00,102.7,75.6,178.3,30.1,41.8,27.8,3.4,19.6,40.7,60.3,44.8,33.4,24.3,5.0
Mar-12,17:00,109.3,82.4,191.7,25.4,43.3,29.5,3.5,21.4,48.6,69.9,37.5,34.2,25.6,5.1
Mar-12,18:00,115.1,88.9,204.0,20.1,45.1,31.3,3.6,26.6,58.8,85.3,28.2,36.7,27.3,4.9
Mar-12,19:00,117.2,91.0,208.2,16.2,46.3,32.4,3.7,34.0,64.5,98.5,21.9,37.8,29.1,4.9
Mar-12,20:00,111.6,86.6,198.2,15.1,46.7,33.2,3.5,40.4,64.7,105.1,19.9,39.1,31.3,4.9
Mar-12,21:00,105.0,81.9,186.9,15.8,45.5,32.5,3.5,42.8,62.0,104.8,19.8,38.8,32,5.0
Mar-12,22:00,99.8,76.6,176.3,17.1,43.3,31.2,3.4,42.9,57.5,100.4,20.7,37.4,29.9,4.8
Mar-12,23:00,90.6,70.2,160.8,18.5,40.3,29.8,3.1,40.0,52.4,92.4,22.5,34.8,28,4.4
Apr-12,00:00,30.6,42.6,73.2,42.1,18.7,13.0,1.6,7.2,29.7,36.9,48.3,16.2,12.8,4.0
Apr-12,01:00,23.4,36.9,60.4,45.4,18.0,12.8,1.6,6.1,26.6,32.6,50.0,16.1,12.5,2.8
Apr-12,02:00,21.7,33.9,55.6,46.2,17.7,12.7,1.3,4.9,23.3,28.1,50.3,15.6,12.2,3.3
Apr-12,03:00,27.6,35.5,63.1,43.9,18.1,12.5,1.4,6.0,23.1,29.1,49.6,15.6,12.3,3.2
Apr-12,04:00,47.3,45.3,92.6,37.3,20.1,13.8,1.7,10.5,27.4,37.9,45.0,16.4,12.5,3.3
Apr-12,05:00,92.6,63.6,156.3,28.6,23.5,15.7,2.2,21.5,36.8,58.3,38.1,17.4,13.1,3.4
Apr-12,06:00,122.1,72.5,194.7,27.6,26.3,16.6,2.9,31.7,42.0,73.7,36.8,18.9,13.5,3.8
Apr-12,07:00,117.5,70.6,188.1,31.7,27.7,16.1,3.0,30.8,40.1,70.9,40.9,19.5,13.6,4.1
Apr-12,08:00,107.8,67.3,175.0,35.8,28.5,15.4,3.0,25.0,36.0,61.0,47.4,19.6,13.5,4.3
Apr-12,09:00,98.1,65.1,163.2,40.5,25.9,14.1,2.9,19.3,31.6,50.9,54.4,17.8,12.1,4.3
Apr-12,10:00,90.3,63.3,153.6,43.1,24.6,13.1,2.8,14.5,28.2,42.7,59.7,17.2,11,4.4
Apr-12,11:00,85.9,62.1,148.1,45.2,23.5,12.6,2.6,12.8,26.5,39.3,63.2,15.6,10.4,4.6
Apr-12,12:00,83.7,62.6,146.3,47.1,22.2,12.1,2.7,11.6,25.8,37.4,65.9,15.1,10.3,4.6
Apr-12,13:00,84.9,63.5,148.4,47.3,22.8,11.8,2.5,12.2,26.4,38.7,66.1,14.9,9.9,4.3
Apr-12,14:00,82.4,63.6,146.0,48.0,22.9,12.2,2.4,11.5,26.6,38.1,66.7,15.6,9.7,4.2
Apr-12,15:00,79.9,64.2,144.2,48.0,22.0,11.9,2.4,10.2,27.1,37.3,67.2,14.3,9.5,4.2
Apr-12,16:00,79.4,65.8,145.2,47.7,20.6,11.6,2.4,9.6,29.3,38.8,65.7,13.8,9.9,4.3
Apr-12,17:00,76.4,67.3,143.7,45.5,20.0,12.1,2.1,9.1,31.8,40.9,62.8,13.5,10.1,4.1
Apr-12,18:00,71.1,69.2,140.3,42.4,19.7,11.9,1.9,8.7,36.5,45.3,57.1,13.8,10.1,3.9
Apr-12,19:00,64.3,68.5,132.8,37.6,20.2,13.0,1.9,8.6,41.5,50.1,49.2,14.4,11.1,3.9
Apr-12,20:00,57.0,64.2,121.3,36.7,20.7,14.0,2.0,8.8,40.7,49.5,46.5,15.5,11.8,3.9
Apr-12,21:00,54.6,61.8,116.4,36.1,20.4,14.1,2.0,9.1,39.2,48.3,45.1,15.6,12.3,3.8
Apr-12,22:00,47.8,56.8,104.6,37.1,20.2,13.6,2.0,8.7,36.4,45.1,45.3,15.8,12.5,3.7
Apr-12,23:00,39.7,50.0,89.7,39.6,19.6,13.5,1.8,8.6,32.4,41.0,46.7,16.3,12.3,3.6
May-12,00:00,24.9,39.1,64.1,46.7,26.2,18.4,1.8,3.8,25.7,29.6,53.6,22.8,17.1,3.6
May-12,01:00,19.3,33.8,53.0,49.0,25.0,17.8,1.8,3.3,22.2,25.5,54.9,22.4,16.9,2.4
May-12,02:00,17.6,31.4,49.1,47.7,24.6,17.7,1.4,2.8,20.0,22.7,53.4,22.1,16.9,2.6
May-12,03:00,23.5,34.4,58.0,43.7,25.0,18.0,1.4,3.2,20.6,23.8,51.0,21.9,16.9,2.6
May-12,04:00,42.3,44.4,86.8,36.4,26.9,19.1,1.7,5.5,24.9,30.5,46.6,22.9,17,2.6
May-12,05:00,76.6,59.4,136.0,30.1,30.0,21.0,2.2,11.7,32.0,43.7,42.0,23.4,17.4,2.8
May-12,06:00,98.1,68.2,166.4,28.9,31.9,21.6,2.8,16.8,37.1,53.8,40.8,24.3,18,3.3
May-12,07:00,102.2,69.2,171.4,30.8,32.6,21.2,3.1,19.0,37.6,56.6,42.9,25.6,17.7,3.9
May-12,08:00,102.7,69.2,171.9,33.7,33.6,20.7,3.3,20.0,36.4,56.4,46.7,26.1,17.4,4.5
May-12,09:00,98.4,67.9,166.3,37.8,33.8,19.6,3.5,18.3,33.2,51.5,52.4,25.8,16.9,4.6
May-12,10:00,90.7,66.3,157.0,41.7,33.5,18.7,3.1,15.6,30.6,46.2,57.9,25.4,16,4.5
May-12,11:00,88.5,66.2,154.7,44.5,33.4,18.5,3.0,13.8,28.9,42.7,62.4,25.1,15.7,4.4
May-12,12:00,83.2,65.3,148.5,47.8,32.5,18.3,2.6,12.4,27.7,40.1,66.7,25.0,15.6,4.3
May-12,13:00,80.5,64.6,145.1,50.1,32.0,18.0,2.5,11.2,26.5,37.7,70.2,24.7,15.1,3.7
May-12,14:00,79.3,64.8,144.1,51.3,32.0,17.7,2.4,11.4,27.2,38.6,70.6,24.5,15,3.6
May-12,15:00,76.0,65.2,141.3,52.0,30.9,17.5,2.4,10.5,26.9,37.4,72.0,23.0,14.2,3.4
May-12,16:00,71.4,64.6,136.0,52.8,29.2,16.8,2.5,9.0,27.4,36.4,72.7,21.9,14.1,3.3
May-12,17:00,66.2,64.1,130.3,53.1,28.0,16.8,2.7,7.8,28.4,36.1,71.6,21.2,13.9,3.3
May-12,18:00,59.3,63.4,122.7,50.5,26.8,17.0,2.8,7.1,30.9,38.0,67.1,20.8,14.2,3.4
May-12,19:00,50.0,61.2,111.2,45.9,27.0,17.1,2.6,6.0,33.4,39.4,61.0,21.7,14.6,3.6
May-12,20:00,43.9,58.4,102.4,41.8,27.2,18.2,2.4,5.7,35.2,40.9,54.8,22.5,16,3.6
May-12,21:00,43.6,57.0,100.6,38.9,28.4,19.0,2.3,5.8,35.8,41.5,50.3,23.4,16.8,3.4
May-12,22:00,40.4,53.5,93.9,39.0,28.3,19.3,2.3,5.5,33.1,38.6,49.6,23.5,17.3,3.1
May-12,23:00,34.0,47.6,81.6,41.7,27.4,18.9,2.0,4.4,29.1,33.4,50.9,23.0,17.3,3.0
Jun-12,00:00,33.6,35.2,68.8,36.0,18.4,11.4,1.6,7.4,23.5,30.9,40.8,15.3,9.2,2.9
Jun-12,01:00,26.3,31.1,57.3,36.2,17.3,10.8,1.8,6.6,20.9,27.4,40.7,15.1,9.1,2.2
Jun-12,02:00,22.6,28.2,50.7,35.4,17.0,10.4,1.3,5.6,18.9,24.5,39.9,14.5,8.9,2.6
Jun-12,03:00,28.9,30.0,58.9,33.5,17.8,10.9,1.3,6.5,19.0,25.5,38.8,14.7,9.1,2.5
Jun-12,04:00,47.4,36.7,84.1,29.5,18.8,11.8,1.6,11.0,22.2,33.3,36.3,15.2,9.3,2.6
Jun-12,05:00,77.9,48.2,126.1,25.7,21.2,12.9,2.2,16.4,26.8,43.2,34.3,15.6,9.6,2.8
Jun-12,06:00,93.0,54.1,147.1,26.2,22.5,13.0,2.7,19.5,30.1,49.6,34.7,16.0,10,3.1
Jun-12,07:00,89.5,53.6,143.2,29.6,23.1,12.6,2.8,19.0,28.9,47.9,38.6,16.7,9.4,3.4
Jun-12,08:00,84.6,52.7,137.3,32.7,23.7,11.9,2.8,16.1,26.2,42.4,43.9,16.2,8.9,3.5
Jun-12,09:00,81.9,52.3,134.2,36.3,22.8,11.7,2.6,14.2,23.9,38.2,48.8,15.5,8.6,3.5
Jun-12,10:00,80.8,53.3,134.1,38.6,23.1,11.8,2.4,12.6,22.8,35.4,52.3,15.5,8.5,3.7
Jun-12,11:00,78.5,53.6,132.0,40.6,24.9,12.1,2.4,12.2,22.5,34.7,55.3,16.1,8.8,3.6
Jun-12,12:00,75.7,53.4,129.1,42.3,25.1,11.9,2.4,11.4,22.2,33.6,57.8,16.1,9,3.7
Jun-12,13:00,75.4,54.5,129.9,43.0,24.9,12.1,2.3,11.5,22.7,34.2,58.9,17.6,9.1,3.6
Jun-12,14:00,74.8,55.2,129.9,43.9,24.5,12.7,2.3,11.3,23.1,34.4,59.7,17.0,9.3,3.6
Jun-12,15:00,72.9,55.0,128.0,44.7,23.5,12.1,2.2,10.9,23.6,34.5,59.6,16.6,8.9,3.5
Jun-12,16:00,69.6,54.9,124.4,43.9,22.7,12.5,2.2,10.0,23.9,33.9,58.5,15.6,8.7,3.6
Jun-12,17:00,66.7,54.3,121.1,43.0,21.9,12.4,2.4,9.0,24.4,33.4,56.6,15.4,8.8,3.6
Jun-12,18:00,59.2,51.4,110.7,41.9,21.3,12.0,2.0,8.3,25.5,33.8,53.5,15.3,8.7,3.3
Jun-12,19:00,48.9,46.9,95.8,41.2,20.6,11.7,1.8,7.0,25.6,32.7,50.5,15.6,9,3.0
Jun-12,20:00,42.1,44.4,86.4,38.2,19.7,11.9,1.8,6.6,26.9,33.4,46.4,15.5,9.3,2.9
Jun-12,21:00,45.0,45.3,90.3,35.6,20.3,11.9,1.7,7.5,28.0,35.5,43.0,15.9,9.9,2.8
Jun-12,22:00,46.0,44.3,90.3,34.1,19.5,12.1,1.7,8.4,26.9,35.3,41.5,15.8,9.6,2.8
Jun-12,23:00,40.2,40.4,80.6,34.7,19.2,11.4,1.8,8.1,24.7,32.8,41.1,15.6,9.4,2.7
Jul-12,00:00,34.7,39.5,74.2,26.4,18.9,12.2,1.6,4.8,25.1,29.9,34.3,15.1,9.3,4.0
Jul-12,01:00,27.7,35.2,63.0,27.4,18.1,11.6,1.3,3.7,22.1,25.8,33.9,15.1,9.3,2.7
Jul-12,02:00,25.7,31.5,57.2,26.5,17.7,11.6,1.2,3.7,20.4,24.1,32.8,14.8,8.9,3.1
Jul-12,03:00,32.5,33.8,66.2,24.6,17.8,11.3,1.3,5.1,21.1,26.2,30.6,14.4,8.8,3.1
Jul-12,04:00,54.5,41.7,96.2,19.6,19.1,12.1,1.6,10.0,24.6,34.5,26.8,15.0,9,3.1
Jul-12,05:00,94.2,54.0,148.2,16.4,22.4,13.4,2.2,18.0,29.7,47.7,23.7,15.7,9.3,3.4
Jul-12,06:00,114.3,60.0,174.3,16.8,23.7,13.8,2.8,23.3,32.5,55.8,24.2,15.7,9.5,3.8
Jul-12,07:00,114.3,59.3,173.6,19.6,24.6,13.8,3.0,25.3,32.2,57.4,27.8,17.4,10.1,4.2
Jul-12,08:00,110.8,59.3,170.1,22.8,25.4,13.4,3.0,23.7,30.7,54.4,32.4,17.7,9.9,4.3
Jul-12,09:00,104.0,59.5,163.6,26.5,25.9,15.2,3.1,19.3,28.2,47.4,37.9,16.6,8.8,4.5
Jul-12,10:00,95.1,57.8,152.9,30.6,26.8,14.0,2.8,16.1,25.7,41.8,43.6,18.5,9.8,4.6
Jul-12,11:00,92.0,57.6,149.6,33.9,25.1,13.5,2.8,13.8,23.5,37.3,49.0,16.5,9,4.4
Jul-12,12:00,87.8,57.1,144.9,37.9,24.4,12.8,2.4,13.4,22.9,36.3,53.3,15.5,8.8,4.1
Jul-12,13:00,84.4,56.4,140.8,40.2,24.3,12.9,2.4,11.9,21.8,33.7,56.8,16.7,9,4.2
Jul-12,14:00,84.1,58.7,142.8,41.5,24.7,13.4,2.3,12.0,22.5,34.5,58.3,15.9,8.5,4.0
Jul-12,15:00,82.7,60.0,142.7,41.3,22.9,13.1,2.2,11.2,23.3,34.5,58.5,15.7,8.7,4.0
Jul-12,16:00,81.1,60.9,142.0,40.0,22.3,12.3,2.5,11.0,25.1,36.1,56.2,14.3,8.6,4.3
Jul-12,17:00,82.3,62.2,144.4,36.9,21.4,12.4,3.2,10.3,27.1,37.4,52.9,14.1,8.4,4.8
Jul-12,18:00,75.1,60.1,135.3,34.9,21.6,12.2,3.3,9.9,29.2,39.1,49.2,14.4,8.7,4.1
Jul-12,19:00,66.3,57.6,124.0,32.4,21.1,12.3,3.6,9.0,30.9,40.0,44.0,14.9,9,3.8
Jul-12,20:00,58.5,54.8,113.2,28.7,21.0,12.6,2.8,8.5,32.5,41.0,39.6,15.2,9.6,3.7
Jul-12,21:00,58.2,53.0,111.2,26.6,21.4,12.9,2.3,8.3,32.6,40.9,36.5,15.9,9.3,3.6
Jul-12,22:00,54.1,50.7,104.9,24.8,20.7,12.7,1.9,7.6,30.8,38.4,34.1,15.4,9.3,3.6
Jul-12,23:00,45.6,46.1,91.7,24.9,19.8,12.2,1.8,6.1,28.3,34.5,33.0,15.0,9.2,3.5
Aug-12,00:00,42.2,41.2,83.4,23.9,21.6,12.9,2.0,7.9,28.8,36.7,31.1,17.4,10.1,3.2
Aug-12,01:00,34.0,36.7,70.8,25.0,19.9,12.5,1.9,7.1,25.9,33.0,31.1,16.6,9.9,2.8
Aug-12,02:00,31.3,33.8,65.1,23.4,19.6,12.6,1.6,7.4,24.3,31.8,29.1,16.4,9.4,2.8
Aug-12,03:00,37.8,35.5,73.4,20.9,20.2,13.1,1.7,9.7,24.6,34.3,26.7,16.9,9.8,3.0
Aug-12,04:00,60.5,43.4,103.9,15.8,21.3,13.8,1.9,13.9,28.1,42.0,22.1,16.6,10.1,3.1
Aug-12,05:00,102.7,57.1,159.9,12.1,24.8,15.5,2.3,23.5,33.7,57.3,18.7,17.6,10.3,3.3
Aug-12,06:00,118.4,61.9,180.3,13.6,26.8,14.2,2.7,28.3,36.0,64.3,20.3,18.8,10.8,3.6
Aug-12,07:00,110.6,59.3,169.9,17.9,28.9,13.6,3.0,26.6,34.2,60.9,25.2,19.3,11.3,4.2
Aug-12,08:00,100.5,56.6,157.0,22.4,30.2,13.8,2.9,22.1,30.6,52.7,32.0,19.6,10.8,4.7
Aug-12,09:00,91.1,55.2,146.4,27.0,27.4,15.7,2.9,17.1,27.2,44.3,38.8,18.3,10,4.3
Aug-12,10:00,86.0,55.3,141.4,30.1,26.8,13.2,3.0,14.6,25.6,40.1,44.2,17.8,9.5,4.0
Aug-12,11:00,83.3,55.6,139.0,33.6,25.8,15.1,2.8,12.7,24.1,36.8,49.2,17.2,9,3.4
Aug-12,12:00,79.1,55.4,134.6,36.4,24.8,13.8,2.6,11.4,22.8,34.3,53.7,16.3,8.8,3.3
Aug-12,13:00,76.8,55.5,132.4,39.6,24.7,13.6,2.6,10.4,22.3,32.6,58.0,16.1,8.4,3.2
Aug-12,14:00,76.7,57.3,134.2,41.2,25.0,12.9,2.7,9.7,22.6,32.3,60.5,16.2,8.9,3.1
Aug-12,15:00,74.1,57.8,131.9,42.5,23.6,18.5,2.5,9.1,22.8,31.9,61.7,15.3,8.9,3.2
Aug-12,16:00,71.3,57.4,128.7,42.0,22.7,13.1,2.4,8.5,23.4,32.0,60.4,15.9,8.6,3.2
Aug-12,17:00,71.5,58.6,130.0,38.0,21.9,12.2,2.3,8.4,25.7,34.1,56.3,15.4,8.6,3.1
Aug-12,18:00,67.2,56.5,123.7,34.7,22.0,12.3,2.5,7.6,28.1,35.7,50.7,16.1,8.4,3.0
Aug-12,19:00,60.0,54.7,114.7,30.7,22.2,12.7,2.4,7.4,31.5,38.9,43.8,16.8,9.6,2.9
Aug-12,20:00,55.1,52.3,107.4,27.4,22.3,13.7,2.3,8.8,33.1,41.9,38.5,17.0,9.8,2.8
Aug-12,21:00,57.3,53.0,110.3,24.5,22.5,13.5,2.2,9.4,34.4,43.8,34.0,16.8,9.7,2.8
Aug-12,22:00,56.9,51.9,108.9,22.2,22.5,13.5,2.2,9.3,33.9,43.2,31.1,17.4,9.7,2.8
Aug-12,23:00,51.1,47.8,98.9,21.9,22.5,13.1,2.0,8.1,31.3,39.3,30.4,17.1,9.6,2.7
Sep-12,00:00,53.1,44.9,97.9,22.5,20.3,12.9,2.2,15.3,33.6,48.9,26.0,16.6,10,3.8
Sep-12,01:00,40.9,39.5,81.1,23.6,19.2,12.4,1.9,11.8,30.2,42.0,26.8,15.9,10.3,3.5
Sep-12,02:00,34.5,36.2,70.7,23.7,18.1,11.8,1.8,10.0,26.8,36.7,27.2,15.1,9.6,2.9
Sep-12,03:00,38.7,36.5,75.3,22.5,17.4,11.3,1.8,10.5,26.4,36.9,26.5,14.5,9.1,3.2
Sep-12,04:00,58.5,44.0,102.5,19.0,18.1,11.4,2.1,13.9,29.5,43.3,23.7,14.1,8.9,3.3
Sep-12,05:00,105.6,59.9,165.5,13.7,21.1,13.0,2.6,24.9,37.6,62.5,18.4,14.6,9.1,3.6
Sep-12,06:00,142.5,70.8,213.3,12.3,24.3,14.4,3.2,38.2,44.1,82.3,16.2,16.3,9.7,4.2
Sep-12,07:00,143.0,70.0,213.1,14.9,26.8,14.0,3.5,41.0,44.1,85.1,19.7,17.4,10.3,4.6
Sep-12,08:00,130.9,67.7,198.7,18.8,27.3,13.9,3.8,34.0,39.7,73.6,26.0,18.2,10,5.1
Sep-12,09:00,113.9,63.1,177.0,24.1,25.5,13.0,4.0,25.2,33.8,59.0,34.2,17.5,9.8,5.0
Sep-12,10:00,100.7,59.9,160.7,28.0,25.2,11.6,4.0,18.6,28.9,47.5,41.1,16.2,8.8,4.6
Sep-12,11:00,93.6,58.1,151.6,31.4,23.2,10.6,3.5,14.8,26.0,40.8,45.9,15.1,7.4,4.6
Sep-12,12:00,90.3,57.6,147.9,33.8,22.6,10.3,3.3,13.3,24.3,37.6,49.7,14.6,7.5,4.4
Sep-12,13:00,87.7,57.8,145.6,35.6,22.6,10.7,3.3,11.6,23.7,35.3,52.6,14.6,7.6,4.4
Sep-12,14:00,87.6,60.0,147.6,36.0,23.0,11.3,3.2,11.6,24.7,36.3,53.3,14.8,7.4,4.3
Sep-12,15:00,84.4,60.8,145.2,36.1,22.2,11.1,3.5,10.8,26.1,36.8,53.0,14.8,7.5,4.2
Sep-12,16:00,84.9,63.3,148.1,34.6,22.2,11.2,3.0,10.1,28.8,38.9,49.9,15.3,8,4.2
Sep-12,17:00,87.3,66.5,153.9,30.7,22.6,11.4,2.8,11.2,34.5,45.7,43.2,15.7,8.2,3.8
Sep-12,18:00,89.1,69.6,158.8,25.9,23.3,12.4,2.8,13.3,41.5,54.7,35.1,16.5,9.7,3.6
Sep-12,19:00,83.8,66.9,150.8,23.5,24.0,13.3,2.8,15.8,43.5,59.3,30.4,17.6,10.5,3.6
Sep-12,20:00,75.8,60.7,136.5,22.6,23.6,13.9,2.8,17.8,41.9,59.7,28.6,18.0,11.1,3.6
Sep-12,21:00,73.4,58.1,131.5,22.6,23.0,14.0,2.8,19.0,40.5,59.5,27.8,17.5,11,3.6
Sep-12,22:00,68.3,55.4,123.7,21.1,23.1,13.9,2.6,18.0,38.8,56.8,26.8,17.5,10.6,3.6
Sep-12,23:00,62.4,50.6,113.0,22.4,22.0,13.5,2.4,17.4,35.9,53.3,26.4,17.1,10.4,3.5
Oct-12,00:00,44.9,41.0,86.0,22.0,19.7,13.5,2.7,14.3,27.7,42.0,26.2,15.9,10.8,3.5
Oct-12,01:00,34.7,34.9,71.2,24.3,18.7,13.3,2.4,12.4,24.5,36.8,27.9,15.5,10.6,3.5
Oct-12,02:00,30.1,32.5,62.7,25.2,18.6,13.4,2.3,9.8,21.8,31.6,29.1,15.8,10.5,2.9
Oct-12,03:00,36.0,33.5,69.5,25.3,18.5,13.0,2.5,10.2,21.5,31.7,29.5,15.4,10.3,3.0
Oct-12,04:00,53.0,39.9,92.9,21.7,19.2,13.5,2.9,14.4,24.9,39.3,26.5,15.4,10,3.2
Oct-12,05:00,97.5,55.4,152.9,15.1,22.5,16.0,3.6,25.7,32.9,58.6,20.8,15.9,10.1,3.7
Oct-12,06:00,149.8,70.3,220.2,11.1,25.1,16.9,4.5,42.5,41.8,84.3,15.8,16.7,10.6,4.2
Oct-12,07:00,167.0,74.5,241.6,10.3,27.6,17.2,4.9,53.1,45.5,98.6,14.5,18.6,11.3,4.6
Oct-12,08:00,157.9,72.5,230.5,13.2,29.0,17.3,4.8,48.0,42.9,90.8,18.1,19.7,12.1,4.6
Oct-12,09:00,136.2,67.3,203.6,17.2,28.9,16.7,4.5,37.8,37.6,75.4,24.4,19.5,11.9,4.6
Oct-12,10:00,121.4,63.5,185.0,20.8,28.6,16.1,4.4,30.6,33.6,64.2,30.1,18.4,11.1,4.6
Oct-12,11:00,116.0,62.6,178.6,22.8,28.0,15.8,4.5,25.9,31.3,57.2,33.3,18.2,11.4,4.7
Oct-12,12:00,111.0,61.5,172.5,24.0,27.8,16.0,4.6,23.5,30.5,53.9,34.9,18.1,11.6,4.8
Oct-12,13:00,107.6,61.8,169.4,23.8,26.9,16.0,4.6,21.8,30.7,52.5,35.2,17.8,11.3,4.8
Oct-12,14:00,108.3,64.5,172.9,22.8,26.8,16.1,4.5,21.8,32.9,54.7,33.9,18.1,11.3,4.6
Oct-12,15:00,108.4,67.2,175.7,21.4,26.1,16.6,4.1,21.3,35.9,57.1,31.3,17.5,11.2,4.5
Oct-12,16:00,113.6,72.5,186.2,17.7,26.4,17.0,4.0,23.0,41.6,64.5,25.7,17.7,11.6,4.2
Oct-12,17:00,113.0,74.5,187.6,14.8,27.0,17.1,3.9,26.0,46.4,72.4,21.5,18.4,12.2,4.3
Oct-12,18:00,104.0,71.5,175.5,15.4,26.4,17.3,3.6,25.7,45.4,71.1,21.4,18.4,12.7,4.1
Oct-12,19:00,94.3,67.3,161.7,15.2,26.2,17.9,3.5,26.0,44.2,70.2,20.9,18.6,12.9,3.9
Oct-12,20:00,81.8,61.3,143.1,16.2,24.7,17.1,3.4,23.4,41.7,65.1,21.1,18.2,13.2,3.7
Oct-12,21:00,76.7,57.8,134.5,17.0,23.4,16.0,3.3,22.1,39.0,61.0,21.5,17.3,12.3,3.7
Oct-12,22:00,69.5,53.8,123.3,17.9,22.1,15.0,3.3,20.6,35.7,56.3,22.5,16.7,12,3.7
Oct-12,23:00,54.9,47.3,102.2,20.0,20.9,13.8,3.1,16.5,31.7,48.1,23.9,16.2,11.4,3.5
Nov-12,00:00,93.7,55.1,149.0,19.7,27.1,18.8,2.8,35.9,39.2,75.1,25.0,21.3,17.2,4.4
Nov-12,01:00,72.6,48.9,122.3,22.8,24.3,17.3,2.2,31.6,34.6,66.3,27.7,19.7,15.6,3.8
Nov-12,02:00,58.7,42.4,101.1,23.6,23.1,16.3,2.0,27.7,31.1,58.8,28.4,18.8,15,4.1
Nov-12,03:00,56.4,40.4,96.9,22.9,21.9,15.7,1.8,26.5,29.4,55.9,27.8,18.1,14.5,3.9
Nov-12,04:00,60.8,41.6,102.5,21.5,21.2,15.4,2.0,25.7,29.5,55.2,26.7,17.4,13.9,3.8
Nov-12,05:00,82.4,50.0,132.5,18.1,21.5,15.3,2.5,29.9,33.4,63.2,24.8,16.6,13.3,4.0
Nov-12,06:00,139.2,68.2,207.5,13.9,24.3,16.7,3.4,45.5,43.2,88.8,19.9,16.7,13.1,4.2
Nov-12,07:00,192.7,82.6,275.4,11.1,26.7,17.0,4.3,60.7,51.6,112.4,16.0,17.1,12.9,4.7
Nov-12,08:00,196.7,83.1,280.0,11.5,28.2,16.8,4.4,65.8,53.3,119.1,16.2,18.3,13.2,5.1
Nov-12,09:00,182.8,79.8,262.6,14.1,28.7,16.3,4.2,57.6,49.8,107.3,20.6,18.3,13.1,5.1
Nov-12,10:00,164.3,75.7,240.1,17.1,28.5,15.9,3.9,47.6,44.9,92.5,25.6,18.1,12.3,5.1
Nov-12,11:00,149.2,73.7,223.0,19.2,28.9,15.5,3.6,37.3,41.1,78.4,30.0,17.6,11.7,5.1
Nov-12,12:00,138.8,73.0,211.9,20.6,28.5,14.6,3.4,30.5,39.9,70.4,32.5,17.2,11,5.1
Nov-12,13:00,133.9,72.9,206.8,21.0,27.6,13.9,3.5,27.0,39.6,66.7,33.1,16.7,10.5,5.1
Nov-12,14:00,133.4,74.3,207.9,19.9,27.1,13.9,3.6,26.2,41.4,67.6,31.2,16.5,10.4,4.7
Nov-12,15:00,142.2,80.9,223.2,16.6,27.7,14.5,3.8,30.8,47.0,77.9,26.0,17.0,10.1,4.8
Nov-12,16:00,155.5,86.8,242.4,13.4,28.1,15.6,4.3,39.1,54.6,93.7,19.6,17.8,11.5,5.0
Nov-12,17:00,164.4,90.8,255.2,11.1,29.9,18.9,4.2,47.1,58.9,106.0,15.9,19.1,12.9,5.2
Nov-12,18:00,162.2,90.0,252.3,10.2,31.3,19.7,4.0,51.1,60.4,111.5,14.6,21.4,15.3,5.2
Nov-12,19:00,146.3,84.3,230.7,11.0,33.0,21.1,3.6,49.1,58.4,107.6,15.3,23.5,17.9,5.1
Nov-12,20:00,125.8,76.2,202.0,13.0,33.6,22.4,3.4,44.9,54.3,99.1,16.9,25.7,19.6,4.8
Nov-12,21:00,113.3,70.0,183.3,13.9,32.9,22.3,3.4,43.9,51.2,95.1,17.5,26.0,20.5,4.7
